
[  0]    1650 || B: 0.557 | C: 0.683 | M: 0.614 | S: 0.062 | T: 1.916 || ETA: 2 days, 3:14:16 || timer: 1.419
[  0]    1660 || B: 0.556 | C: 0.676 | M: 0.617 | S: 0.062 | T: 1.912 || ETA: 2 days, 3:32:13 || timer: 1.368
[  0]    1670 || B: 0.550 | C: 0.668 | M: 0.610 | S: 0.061 | T: 1.889 || ETA: 2 days, 3:31:39 || timer: 1.335
[  0]    1680 || B: 0.544 | C: 0.658 | M: 0.608 | S: 0.063 | T: 1.873 || ETA: 2 days, 3:31:15 || timer: 1.324
[  0]    1690 || B: 0.554 | C: 0.668 | M: 0.622 | S: 0.063 | T: 1.907 || ETA: 2 days, 3:30:58 || timer: 1.377
[  0]    1700 || B: 0.558 | C: 0.669 | M: 0.629 | S: 0.062 | T: 1.918 || ETA: 2 days, 3:31:23 || timer: 1.368
[  0]    1710 || B: 0.554 | C: 0.674 | M: 0.631 | S: 0.063 | T: 1.922 || ETA: 2 days, 3:31:12 || timer: 1.282
[  0]    1720 || B: 0.557 | C: 0.683 | M: 0.628 | S: 0.063 | T: 1.931 || ETA: 2 days, 3:30:57 || timer: 1.328
[  0]    1730 || B: 0.562 | C: 0.689 | M: 0.629 | S: 0.063 | T: 1.943 || ETA: 2 days, 3:29:56 || timer: 1.339
[  0]    1740 || B: 0.555 | C: 0.675 | M: 0.626 | S: 0.062 | T: 1.919 || ETA: 2 days, 3:16:37 || timer: 1.395
[  0]    1750 || B: 0.551 | C: 0.673 | M: 0.617 | S: 0.062 | T: 1.902 || ETA: 2 days, 3:16:29 || timer: 1.296
[  0]    1760 || B: 0.541 | C: 0.659 | M: 0.609 | S: 0.061 | T: 1.870 || ETA: 2 days, 3:31:50 || timer: 1.280
[  0]    1770 || B: 0.541 | C: 0.654 | M: 0.610 | S: 0.062 | T: 1.867 || ETA: 2 days, 3:31:50 || timer: 1.302
[  0]    1780 || B: 0.538 | C: 0.654 | M: 0.616 | S: 0.060 | T: 1.867 || ETA: 2 days, 3:31:09 || timer: 1.339
[  0]    1790 || B: 0.530 | C: 0.653 | M: 0.603 | S: 0.060 | T: 1.847 || ETA: 2 days, 3:30:50 || timer: 1.303
[  0]    1800 || B: 0.533 | C: 0.648 | M: 0.597 | S: 0.061 | T: 1.839 || ETA: 2 days, 3:32:12 || timer: 1.323
[  0]    1810 || B: 0.531 | C: 0.639 | M: 0.593 | S: 0.061 | T: 1.824 || ETA: 2 days, 3:31:39 || timer: 1.317
[  0]    1820 || B: 0.534 | C: 0.632 | M: 0.595 | S: 0.060 | T: 1.821 || ETA: 2 days, 3:31:14 || timer: 1.332
[  0]    1830 || B: 0.527 | C: 0.617 | M: 0.588 | S: 0.059 | T: 1.790 || ETA: 2 days, 3:31:00 || timer: 1.319
[  0]    1840 || B: 0.531 | C: 0.633 | M: 0.589 | S: 0.060 | T: 1.814 || ETA: 2 days, 3:30:37 || timer: 1.324
[  0]    1850 || B: 0.529 | C: 0.634 | M: 0.593 | S: 0.060 | T: 1.816 || ETA: 2 days, 3:14:29 || timer: 1.271
[  0]    1860 || B: 0.531 | C: 0.644 | M: 0.597 | S: 0.061 | T: 1.834 || ETA: 2 days, 3:30:42 || timer: 1.302
[  0]    1870 || B: 0.528 | C: 0.653 | M: 0.599 | S: 0.061 | T: 1.841 || ETA: 2 days, 3:29:20 || timer: 1.361
[  0]    1880 || B: 0.538 | C: 0.670 | M: 0.599 | S: 0.062 | T: 1.869 || ETA: 2 days, 3:28:37 || timer: 1.426
[  0]    1890 || B: 0.539 | C: 0.667 | M: 0.597 | S: 0.062 | T: 1.865 || ETA: 2 days, 3:27:48 || timer: 1.304
